Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/delete_site_without_ws,Chrome 67.0.3396.79,,2018-06-11 08:55:31,2018-06-11 08:56:14,42.987s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 08:55:32,2018-06-11 08:55:38,6.628s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 08:55:38,2018-06-11 08:55:42,3.500s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:55:42,2018-06-11 08:55:48,5.950s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:55:48,2018-06-11 08:55:52,4.279s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:55:52,2018-06-11 08:55:56,3.562s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:55:56,2018-06-11 08:55:58,2.183s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:55:58,2018-06-11 08:56:00,2.213s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:00,2018-06-11 08:56:02,2.193s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:02,2018-06-11 08:56:04,2.137s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 08:56:04,2018-06-11 08:56:06,1.057s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:56:06,2018-06-11 08:56:08,2.054s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:08,2018-06-11 08:56:10,2.802s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 08:56:10,2018-06-11 08:56:12,1.985s,PASSED
,,,,,,
Test Cases/unmap_node,Chrome 67.0.3396.79,,2018-06-11 08:56:14,2018-06-11 08:56:53,38.915s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 08:56:15,2018-06-11 08:56:20,4.958s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 08:56:20,2018-06-11 08:56:23,3.427s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:56:23,2018-06-11 08:56:29,5.921s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:56:29,2018-06-11 08:56:33,4.271s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:33,2018-06-11 08:56:37,3.661s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:37,2018-06-11 08:56:39,2.277s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:39,2018-06-11 08:56:41,2.191s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:41,2018-06-11 08:56:44,2.150s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 08:56:44,2018-06-11 08:56:45,1.078s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:56:45,2018-06-11 08:56:47,2.053s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:56:47,2018-06-11 08:56:49,2.744s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 08:56:49,2018-06-11 08:56:51,1.923s,PASSED
,,,,,,
Test Cases/unregister_node,Chrome 67.0.3396.79,,2018-06-11 08:56:53,2018-06-11 08:57:36,42.951s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 08:56:54,2018-06-11 08:56:58,4.646s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 08:56:58,2018-06-11 08:57:02,3.454s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:57:02,2018-06-11 08:57:08,5.903s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:57:08,2018-06-11 08:57:12,4.286s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:12,2018-06-11 08:57:15,3.476s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:15,2018-06-11 08:57:18,2.237s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:18,2018-06-11 08:57:20,2.193s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:20,2018-06-11 08:57:22,2.195s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:22,2018-06-11 08:57:24,2.214s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:24,2018-06-11 08:57:26,2.154s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 08:57:26,2018-06-11 08:57:28,1.086s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:57:28,2018-06-11 08:57:30,2.035s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:30,2018-06-11 08:57:32,2.765s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 08:57:32,2018-06-11 08:57:34,1.925s,PASSED
,,,,,,
Test Cases/unregister_gateway,Chrome 67.0.3396.79,,2018-06-11 08:57:36,2018-06-11 08:58:15,38.775s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 08:57:37,2018-06-11 08:57:41,4.807s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 08:57:41,2018-06-11 08:57:45,3.476s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:57:45,2018-06-11 08:57:51,5.917s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:57:51,2018-06-11 08:57:55,4.282s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:55,2018-06-11 08:57:59,3.492s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:57:59,2018-06-11 08:58:01,2.311s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:58:01,2018-06-11 08:58:03,2.186s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:58:03,2018-06-11 08:58:05,2.163s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 08:58:05,2018-06-11 08:58:06,1.092s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:58:06,2018-06-11 08:58:08,2.048s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:58:08,2018-06-11 08:58:11,2.783s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 08:58:11,2018-06-11 08:58:13,1.949s,PASSED
