Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.79,,2018-06-11 14:22:40,2018-06-11 14:22:43,2.215s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:43,2018-06-11 14:22:45,2.238s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:22:45,2018-06-11 14:22:49,4.612s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:49,2018-06-11 14:22:52,2.215s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:52,2018-06-11 14:22:54,2.196s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:22:54,2018-06-11 14:22:55,1.083s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:22:55,2018-06-11 14:22:57,2.078s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:57,2018-06-11 14:23:00,2.989s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 14:23:00,2018-06-11 14:23:02,1.977s,PASSED
,,,,,,
Test Cases/add_second_multiple_members,Chrome 67.0.3396.79,,2018-06-11 14:23:04,2018-06-11 14:23:51,46.625s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 14:23:04,2018-06-11 14:23:09,5.251s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 14:23:09,2018-06-11 14:23:13,3.722s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:23:13,2018-06-11 14:23:19,6.309s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 14:23:19,2018-06-11 14:23:23,3.312s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:23,2018-06-11 14:23:27,4.015s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:27,2018-06-11 14:23:29,2.264s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:29,2018-06-11 14:23:31,2.374s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:23:31,2018-06-11 14:23:36,4.660s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:36,2018-06-11 14:23:38,2.181s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:38,2018-06-11 14:23:40,2.209s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:23:40,2018-06-11 14:23:42,1.078s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:23:42,2018-06-11 14:23:44,2.066s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:23:44,2018-06-11 14:23:47,3.023s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 14:23:47,2018-06-11 14:23:49,1.988s,PASSED
,,,,,,
Test Cases/remove_multiple_members,Chrome 67.0.3396.79,,2018-06-11 14:23:51,2018-06-11 14:25:12,1m - 21.210s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 14:23:51,2018-06-11 14:23:57,5.291s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 14:23:57,2018-06-11 14:24:01,3.978s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:24:01,2018-06-11 14:24:07,6.031s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 14:24:07,2018-06-11 14:24:10,3.275s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:10,2018-06-11 14:24:14,4.172s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:14,2018-06-11 14:24:16,2.349s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:16,2018-06-11 14:24:17,1.068s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:17,2018-06-11 14:24:20,2.086s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:20,2018-06-11 14:24:22,2.225s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:22,2018-06-11 14:24:24,2.197s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:24,2018-06-11 14:24:25,1.058s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:25,2018-06-11 14:24:27,2.084s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:27,2018-06-11 14:24:29,2.194s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:29,2018-06-11 14:24:31,2.152s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:31,2018-06-11 14:24:32,1.069s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:32,2018-06-11 14:24:35,2.104s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:35,2018-06-11 14:24:37,2.197s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:37,2018-06-11 14:24:39,2.160s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:39,2018-06-11 14:24:40,1.062s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:40,2018-06-11 14:24:42,2.078s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:42,2018-06-11 14:24:44,2.145s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:44,2018-06-11 14:24:46,2.220s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:46,2018-06-11 14:24:48,1.072s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:48,2018-06-11 14:24:50,2.101s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:50,2018-06-11 14:24:52,2.168s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:52,2018-06-11 14:24:54,2.186s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:24:54,2018-06-11 14:24:55,1.039s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:24:55,2018-06-11 14:24:57,2.089s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:57,2018-06-11 14:24:59,2.165s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:24:59,2018-06-11 14:25:01,2.200s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:25:01,2018-06-11 14:25:03,1.071s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:25:03,2018-06-11 14:25:05,2.096s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:25:05,2018-06-11 14:25:08,3.143s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 14:25:08,2018-06-11 14:25:10,1.994s,PASSED
