Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/start_fan,Chrome 67.0.3396.79,,2018-06-11 09:52:43,2018-06-11 09:53:22,38.843s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:52:43,2018-06-11 09:52:48,4.917s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:52:48,2018-06-11 09:52:51,3.088s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:52:51,2018-06-11 09:52:57,5.897s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:52:57,2018-06-11 09:53:02,4.286s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:53:02,2018-06-11 09:53:05,3.599s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:53:05,2018-06-11 09:53:08,2.474s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:53:08,2018-06-11 09:53:10,2.215s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:53:10,2018-06-11 09:53:12,2.144s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:53:12,2018-06-11 09:53:13,1.048s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:53:13,2018-06-11 09:53:15,2.048s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:53:15,2018-06-11 09:53:18,2.835s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:53:18,2018-06-11 09:53:20,2.018s,PASSED
